"","Drone2_1","Drone2_2","Drone2_3","Drone2_4","Drone2_5","Drone2_6","Drone4_1","Drone4_2","Drone4_3","Drone4_4","Drone4_5","Drone4_6","Queen2_1","Queen2_2","Queen2_3","Queen2_4","Queen2_5","Queen2_6","Queen4_1","Queen4_2","Queen4_3","Queen4_4","Queen4_5","Queen4_6","Worker2_1","Worker2_2","Worker2_3","Worker2_4","Worker2_5","Worker2_6","Worker4_1","Worker4_2","Worker4_3","Worker4_4","Worker4_5","Worker4_6"
"LOC100578999",7.03342300153745,6.61470984411521,6.83289001416474,7.05528243550119,7.23840473932508,6.74146698640115,5.97727992349992,5.4262647547021,6.2667865406949,6.02236781302845,5.88264304936184,6.71424551766612,6.4757334309664,7.11894107272351,5.93073733756289,6.68650052718322,6.78135971352466,7.35755200461808,6.32192809488736,6.08746284125034,6.08746284125034,6.33985000288462,5.75488750216347,5.70043971814109,7.28540221886225,6.5077946401987,7.85798099512757,8.08214904135387,7.53915881110803,7.45121111183233,6.37503943134692,7.11894107272351,5.85798099512757,5.52356195605701,6,5.58496250072116
"LOC551537",7.3037807481771,7.876516946565,7.56224242422107,7.39231742277876,8.18487534290828,7.20945336562895,7.54689445988764,8.16490692667569,7.74146698640115,7.91288933622996,8.15987133677839,8.50382573799575,7.56224242422107,7.60733031374961,7.34872815423108,7.4594316186373,7.82654848729092,7.8073549220576,8.12412131182919,7.94836723158468,8.51963625284321,8.00562454919388,8.16992500144231,8.09275714091985,7.68650052718322,7.76818432477693,7.62935662007961,7.59245703726808,7.76155123244448,7.63662462054365,8.19475685442225,8.55458885167764,7.74819284958946,7.6582114827518,7.876516946565,7.84549005094437
"LOC726412",9.43671154213721,9.59991284218713,9.35535109642481,9.62205181945638,9.42206476617281,9.48381577726426,9.56985560833095,7.82017896241519,8.63662462054365,9.12670447284319,7.62205181945638,9.70390357344466,8.96000193206808,9.06339508128851,9.49785183695112,9.59991284218713,9.06069593168755,9.403012023575,7.70043971814109,7.74819284958946,7.94836723158468,7.29462074889163,7.51569983828404,6.85798099512757,8.90989308377004,9.36413465500805,9.17242750864548,9.12412131182919,9.16239132875691,8.64745842645492,8.5352753766208,8.23840473932508,8.32192809488736,8.43045255166553,8.42206476617281,8.49185309632967
"LOC100576957",4.08746284125034,2.8073549220576,4,3.90689059560852,3.16992500144231,2.8073549220576,3.58496250072116,2,2.58496250072116,3.16992500144231,2.32192809488736,3.32192809488736,3.90689059560852,4,3,3.8073549220576,3.70043971814109,4.16992500144231,1.58496250072116,1,1,3.16992500144231,1.58496250072116,1,4.16992500144231,3.8073549220576,4.85798099512757,4.4594316186373,3.8073549220576,4,3.16992500144231,3.32192809488736,3.16992500144231,1.58496250072116,2.8073549220576,1
"LOC100576080",4,3,3.58496250072116,4.52356195605701,5.08746284125034,4.95419631038687,3.16992500144231,3.58496250072116,3.8073549220576,4.08746284125034,4.24792751344359,3.90689059560852,3.58496250072116,3.8073549220576,3,3.58496250072116,4.4594316186373,4,3.8073549220576,5.12928301694497,5.04439411935845,4,5.08746284125034,5.12928301694497,4.16992500144231,3,4.32192809488736,3.70043971814109,3.90689059560852,3.70043971814109,4.85798099512757,5.20945336562895,4.4594316186373,4.75488750216347,5,5.16992500144231
"LOC100578343",9.61838550225861,10.047123912114,9.60362634498619,9.77807712953536,10.0927571409199,9.45121111183233,10.0334230015375,9.84235034341381,9.56985560833095,9.90689059560852,10.1774195379892,10.103287808412,9.38154295118458,9.15228484230658,8.68650052718322,8.99435343685886,9.65999589242998,9.5077946401987,10.18982455888,9.71596199025514,10.2491134527137,9.83289001416474,10.1006623390052,10.3072008091408,9.45121111183233,9.59058704991503,9.39446269461032,9.17741953798924,9.64925617751731,9.1006623390052,9.8073549220576,10.2143191208008,9.91139198784346,10.6934869574993,10.6653359171852,10.5362472156881
"Cac",8.2807707701306,7.62205181945638,8.26209484537018,8.4262647547021,8.33985000288462,8.29462074889163,8.10852445677817,7.23840473932508,7.56224242422107,7.62935662007961,7.39231742277876,7.82654848729092,7.99435343685886,7.10852445677817,7.33091687811462,7.36632221424582,7.64385618977472,7.74819284958946,7.16992500144231,6.98868468677217,6.44294349584873,6.62935662007961,6.84549005094437,6.82017896241519,8.26209484537018,8.27146302790437,7.98299357469431,6.82017896241519,8.17990909001493,8.31288295528435,5.61470984411521,5.39231742277876,5.28540221886225,7,6.98868468677217,7.10852445677817
"LOC410664",9.95855271543101,9.96722625883599,10.0512089409148,10.3331553503106,10.1535520317081,10.0579917227592,9.69522829149575,9.62021982550749,9.36194377373524,9.83289001416474,9.73131903102506,9.95855271543101,10.3674147512468,10.7073591320809,10.2888660741658,10.6608872703026,10.4573808790725,10.8610869059954,9.09803208296053,8.56605403817109,9.03342300153745,9.53915881110803,8.53915881110803,8.70043971814109,10.0223678130285,10.0361736125535,10.5087851620645,10.632995197143,10.3955341354623,10.2467405984931,9.68299458368168,9.66355810421727,9.37503943134693,9.27146302790437,9.58871463558226,9.33985000288462
"NPF",9.42836017270429,9.05256805080415,9.37286506011259,9.33539035469392,9.40087943628218,9.36850646150769,9.25266543245025,8.87344411251538,8.92777796208234,9.29001884693262,8.31741261376487,8.98584193700334,8.00562454919388,8.38801728534514,8.19475685442225,7.66533591718518,7.76818432477693,8.47167521439204,7.467605550083,7.45121111183233,8.02236781302845,7.24792751344359,7.39231742277876,7.70735913208088,9.48381577726426,8.94544383637791,9.35974956032233,9.47775826644389,8.96866679319521,9.70563238736142,7.32192809488736,7.6582114827518,6.4093909361377,7.07681559705083,7.95419631038687,7.34872815423108
"LOC102653761",3.16992500144231,2.58496250072116,2,2.32192809488736,3.16992500144231,3,2,2,0,1,1.58496250072116,1,2.32192809488736,3.4594316186373,2.32192809488736,3.8073549220576,3.90689059560852,3.70043971814109,1,2,0,1.58496250072116,1,0,2.32192809488736,2.32192809488736,2.32192809488736,3.16992500144231,3.70043971814109,2.32192809488736,2,2.58496250072116,2.32192809488736,0,1.58496250072116,2.58496250072116
"LOC113218920",3.32192809488736,3.32192809488736,3.16992500144231,3.58496250072116,4.32192809488736,3.8073549220576,3.70043971814109,3.90689059560852,2.32192809488736,3.90689059560852,3.90689059560852,3.58496250072116,2.58496250072116,2,3,2.32192809488736,3.8073549220576,3.8073549220576,4.39231742277876,3.4594316186373,3.8073549220576,2.58496250072116,3.70043971814109,4.08746284125034,4,3.4594316186373,3.58496250072116,2.58496250072116,2,3,4.32192809488736,4.52356195605701,2.8073549220576,3.90689059560852,4,4.08746284125034
"LOC408511",9.92629599478111,9.8703647195834,9.90538700501813,9.99859042974533,10.120237877342,9.81378119121704,9.30606168942834,9.33985000288462,9.20701432017753,9.40514146313634,9.29232163280204,9.49984588708321,10.18982455888,10.6064052126978,10.211888294546,10.6229669447905,10.2911706993219,10.5430318202552,8.70043971814109,7.97154355395077,8.62935662007961,9.1006623390052,8.24792751344359,8.4093909361377,9.98868468677217,9.96000193206808,10.2395985292491,10.4367115421372,10.18982455888,10.0430272835945,9.55074678538324,9.54496443278924,9.10852445677817,9.04984854945056,9.04712391211403,8.98299357469431
"LOC408973",5.85798099512757,5.95419631038687,6.44294349584873,6.64385618977472,6.76818432477693,6.79441586635011,5.4594316186373,5.78135971352466,6,5.90689059560852,5.85798099512757,7.09803208296053,6.10852445677817,5.32192809488736,5.88264304936184,5.55458885167764,6.44294349584873,6.20945336562895,6.16992500144231,6,6.22881869049588,6.20945336562895,6.89481776330794,6.93073733756289,6.93073733756289,6.58496250072116,6.56985560833095,6.6724253419715,6.62935662007961,7.05528243550119,5.35755200461808,5.85798099512757,5.61470984411521,5.64385618977472,6.39231742277876,6.24792751344359
"LOC100577879",8.81057163474115,9.14210705730255,9.4241662888181,8.93957921431469,9.5980525001616,9.6812384117778,8.33091687811462,7.57742882803575,8.34872815423108,8.29001884693262,8.11894107272351,9.07681559705083,7.9188632372746,7.84549005094437,8.11374216604919,7.62935662007961,8.17990909001493,8.44294349584873,6.12928301694497,6.9188632372746,6.6724253419715,6.10852445677817,6.33985000288462,6.4093909361377,8.64745842645492,8.34429590791582,8.56605403817109,8.73470962022584,8.53915881110803,8.49185309632967,6.02236781302845,6.59991284218713,7.53915881110803,6.75488750216347,6.8073549220576,6.4594316186373
"LOC409787",13.0596824472476,13.4074005540686,13.2271646546224,13.2294196882304,13.5247865508516,13.0608647765635,12.3202364452416,11.581200581925,11.732591435965,11.9589151560913,11.8141818841903,11.7739633684336,12.6379833037779,11.7313190310251,11.72451385312,12.0334230015375,12.1081977225358,12.1755495506362,11.891403996665,12.3531468254981,11.3459595964041,11.3976746329483,12.1237980912519,11.6586577921261,12.6679985356725,12.7313190310251,11.9693865213423,11.6197614632984,12.5459297690855,12.2928967554092,12.3963371942311,12.047123912114,12.4278366034585,13.0512089409148,13.0431982089002,12.9179314442816
"LOC113218725",3.70043971814109,3.32192809488736,4.08746284125034,3.90689059560852,3.90689059560852,4.24792751344359,2.58496250072116,2.58496250072116,3,3.16992500144231,1,2,4.16992500144231,2,2.8073549220576,2.58496250072116,3.16992500144231,3.32192809488736,1.58496250072116,2.58496250072116,2.58496250072116,1.58496250072116,2,1,4.24792751344359,3.70043971814109,3.70043971814109,4.08746284125034,4.24792751344359,4.75488750216347,1.58496250072116,0,2,2,1,1.58496250072116
"LOC100577455",7.8008998999203,8.16490692667569,7.96578428466209,8.23840473932508,8.60733031374961,8.86418614465428,7.64385618977472,8.13442632022093,6.97727992349992,7.9188632372746,8.42206476617281,7.67948009950545,8.55074678538324,7.91288933622996,7.82654848729092,7.92481250360578,7.77478705960117,8.3264294871223,6.78135971352466,5.85798099512757,6,6.71424551766612,5.85798099512757,6.04439411935845,7.82654848729092,8.15987133677839,7.58496250072116,7.97727992349992,7.62935662007961,7.9188632372746,5.83289001416474,6.22881869049588,5.85798099512757,5.88264304936184,5.90689059560852,5.88264304936184
"LOC107965319",2.32192809488736,3,4.24792751344359,3.70043971814109,3.16992500144231,3.58496250072116,4.52356195605701,3.4594316186373,3.90689059560852,4.52356195605701,4.24792751344359,3.8073549220576,3.32192809488736,1.58496250072116,3.32192809488736,4,3.8073549220576,2.8073549220576,4.16992500144231,3.16992500144231,4.75488750216347,5.24792751344359,4,3.70043971814109,4.16992500144231,3.90689059560852,2.58496250072116,1.58496250072116,1.58496250072116,2.58496250072116,6.79441586635011,6.6724253419715,5.93073733756289,7.68650052718322,6.4262647547021,6.02236781302845
"TpnCIIa",8.56985560833095,8.77478705960117,8.36194377373524,8.32192809488736,8.4797802640291,8.07681559705083,8.51569983828404,8.12928301694497,8.13442632022093,8.44294349584873,8.04984854945056,8.2240016741981,7.49984588708321,7.23840473932508,6.9188632372746,7.68650052718322,7.4093909361377,7.20945336562895,8.11894107272351,7.88264304936184,7.74146698640115,8.04984854945056,7.72109918870718,7.8703647195834,7.88874324889826,7.96578428466209,7.8008998999203,7.876516946565,7.8703647195834,7.77478705960117,7.53138146051631,8.02790599656988,7.69348695749933,6.8703647195834,7.4093909361377,7.63662462054365
"LOC107964261",3.70043971814109,4.16992500144231,4.16992500144231,3.32192809488736,4.64385618977472,3.58496250072116,5,5.4594316186373,5,5.08746284125034,4.95419631038687,5.85798099512757,4.52356195605701,4.24792751344359,4.16992500144231,4.39231742277876,4.70043971814109,5.16992500144231,5.70043971814109,6.16992500144231,6.59991284218713,5.85798099512757,5.93073733756289,5.95419631038687,4.70043971814109,5.24792751344359,4.75488750216347,4.75488750216347,3.58496250072116,4.39231742277876,5.6724253419715,6.37503943134692,5.64385618977472,4.75488750216347,4.70043971814109,4.64385618977472
"LOC551650",9.283088353024,9.84862294042934,9.32867492732795,9.59991284218713,9.9957671508778,9.70217268536555,9.90388184573618,9.90538700501813,9.35974956032233,9.94251450533924,9.96289600533726,10.1873520732005,9.30149619498255,9.35535109642481,9.01122725542325,9.29001884693262,9.45121111183233,9.41996017784789,9.81057163474115,9.62388149001346,10.4146852358072,10.1922928144708,10.2479275134436,10.0967151544885,9.3264294871223,9.50581155391959,9.37068740680722,9.73978060977326,9.49385544924082,9.56985560833095,9.92629599478111,10.3037807481771,9.84549005094438,9.51963625284321,9.39231742277876,9.868822554775
"LOC411458",9.20701432017753,9.37721053038855,9.23840473932508,9.77313920671969,9.50977500432694,9.06069593168755,8.92777796208234,8.21431912080077,8.19967234483636,8.70390357344466,8.8703647195834,8.76487159073609,9.15228484230658,9.15987133677839,9.28540221886225,9.16239132875691,9.467605550083,9.56414948998573,7.78790255939143,7.19967234483636,7.61470984411521,8.06608919045777,7.57742882803575,7.31288295528436,9.06877827798541,9.35093918154643,9.41996017784789,8.98299357469431,9.19229281447077,8.79116288855502,8.28540221886225,7.61470984411521,7.54689445988764,8.76818432477693,8.50382573799575,8.0389189892923
"LOC726585",6.79441586635011,7.72109918870718,5.83289001416474,6.6582114827518,7.467605550083,5.70043971814109,8.94251450533924,9.71424551766612,9.02236781302845,9.32192809488736,10.0402897210257,9.55842071326866,6.32192809488736,6.7279204545632,6.08746284125034,6.4093909361377,6.37503943134692,6.94251450533924,9.49385544924082,8.82654848729091,10.2562086885274,9.19967234483636,9.58496250072116,9.78626962764847,7.31288295528436,7.61470984411521,7.4757334309664,8.14465824283188,7.33091687811462,7.56985560833095,8.55074678538324,7.95419631038687,7.59991284218713,7.55458885167764,7.86418614465428,8.29001884693262
"LOC410201",11.5565060546719,11.5013396180614,11.9229559919085,9.85330955540367,10.0620461377205,9.23122118071119,11.7279204545632,11.2390017577656,10.6926155016946,9.67065624911844,9.9469062744564,10.1586096882145,9.73809225962049,10.2514824106202,10.5679560754155,9.7944158663501,9.43879185257826,9.73301532168596,10.9751314569213,10.2597432636908,12.9980614856364,10.1357092861044,10.1922928144708,9.59245703726808,9.98299357469431,11.8021124185861,10.6339034093485,10.8344710499842,10.1137421660492,10.3342732853072,11.0484868739923,11.2632692003727,10.8749813476538,10.0042204663182,9.59618975614441,9.90989308377004
"LOC408790",7.78790255939143,7.74146698640115,7.8008998999203,7.96000193206808,7.96000193206808,7.32192809488736,7.72109918870718,8.24792751344359,7.43462822763672,8.22881869049588,8.40514146313634,8.4797802640291,7.69348695749933,8.01122725542325,7.4594316186373,8.34872815423108,7.57742882803575,8.16992500144231,8.66888498426625,8.91587937883577,9.49785183695112,8.70735913208088,8.96578428466209,9.58120058192496,7.89481776330794,7.83289001416474,8.14465824283188,8.35314682549808,8.07681559705083,8,7.76818432477693,8.24317398347295,7.93663793900257,8.06608919045777,7.49185309632967,8.14974711950468
"LOC726377",4,3.16992500144231,4.64385618977472,4.32192809488736,3.4594316186373,3.70043971814109,3.8073549220576,2.8073549220576,2.32192809488736,2.8073549220576,3.32192809488736,2.8073549220576,2.8073549220576,2.58496250072116,2.8073549220576,3.4594316186373,3.16992500144231,3.8073549220576,3.70043971814109,4.08746284125034,3.16992500144231,4.24792751344359,3.58496250072116,1.58496250072116,4.4594316186373,3.90689059560852,4.32192809488736,3.4594316186373,3.70043971814109,3.58496250072116,1,0,2,3.16992500144231,3.58496250072116,1.58496250072116
"LOC724463",4.95419631038687,5.6724253419715,5.61470984411521,5.70043971814109,6.24792751344359,6.24792751344359,6.2667865406949,6.44294349584873,5.6724253419715,6.24792751344359,6.24792751344359,6.9188632372746,5.85798099512757,5.70043971814109,5.49185309632967,5.64385618977472,5.97727992349992,6.10852445677817,6.12928301694497,6.33985000288462,6.52356195605701,6.28540221886225,6.2667865406949,6.24792751344359,6.02236781302845,5.52356195605701,6.12928301694497,6.58496250072116,6.22881869049588,6.28540221886225,5.93073733756289,6.84549005094437,6,5.7279204545632,5.90689059560852,6.12928301694497
"LOC413792",10.5679560754155,10.7846348455575,10.4988492065317,10.8641861446543,10.8970891283128,10.2877123795494,11.1516508299734,11.3646818558646,10.7448338374995,11.4604558963096,11.5435152161522,11.6506030222153,10.4072677642447,10.6302671250268,10.393390457444,10.4797802640291,10.7185328760692,10.9366379390026,11.1241213118292,11.0437108633472,11.4918530963297,11.1395513523988,10.9483672315847,11.0927571409199,10.4398308839814,10.7598881832218,10.8540891798706,11.0484868739923,10.7944158663501,10.5565060546719,10.8879821330585,11.3663222142458,10.7960396088298,10.8841705191084,10.7731392067197,10.9483672315847
"LOC726339",10.2384047393251,10.2737955992143,10.3342732853072,10.5717526435035,10.4655664048094,10.0980320829605,9.80574387215162,9.57175264350355,9.49385544924082,9.94982671075911,9.91587937883577,10.0014081943928,10.4356702609366,10.6635581042173,10.5264992391366,10.6510516911789,10.5439984501345,10.8595347863827,9.07414146275251,8.81698362325538,9.29462074889163,9.40514146313634,8.72451385311995,8.90689059560852,10.1935253605012,10.3442959079158,10.7515440590891,10.8719052376592,10.5631962722167,10.3944626946103,9.34872815423108,9.19967234483636,8.83920378809694,9.4093909361377,9.20212382383046,9.06877827798541
"LOC102656511",4.52356195605701,5.04439411935845,5,4.95419631038687,5.04439411935845,5.32192809488736,3.58496250072116,4.16992500144231,4.39231742277876,3.70043971814109,4.4594316186373,4.90689059560852,4.58496250072116,2,3.90689059560852,3.58496250072116,4.32192809488736,4.95419631038687,3.4594316186373,3.4594316186373,1.58496250072116,3.16992500144231,3.4594316186373,3.32192809488736,4.52356195605701,4.95419631038687,5.12928301694497,4.08746284125034,4.4594316186373,4.8073549220576,2.58496250072116,2,2.58496250072116,3.4594316186373,3.32192809488736,3.58496250072116
"LOC411976",5.93073733756289,5.78135971352466,5.88264304936184,6.24792751344359,5.75488750216347,6.16992500144231,5.12928301694497,4,4.39231742277876,5.16992500144231,4.24792751344359,4.4594316186373,5.64385618977472,4.95419631038687,5.4594316186373,4.95419631038687,4.75488750216347,5.85798099512757,4.39231742277876,4.32192809488736,4.32192809488736,4.58496250072116,4.16992500144231,4.24792751344359,6.16992500144231,6.06608919045777,5.78135971352466,5.7279204545632,6.16992500144231,6.2667865406949,3.8073549220576,4.08746284125034,4.64385618977472,4.24792751344359,3.70043971814109,3.32192809488736
"LOC413427",9.55074678538324,9.30149619498255,9.68650052718322,9.8073549220576,9.51175265376738,9.3151495622563,8.58120058192496,7.71424551766612,7.99435343685886,8.03342300153745,7.876516946565,7.83920378809694,8.89178370321831,8.44708322620965,8.53915881110803,8.1548181090521,8.49185309632967,8.59618975614441,7.70043971814109,7.67948009950545,7.51569983828404,7.33091687811462,7.49185309632967,7.01122725542325,8.92481250360578,9.11374216604919,8.65463602852797,8.30833903013941,8.82972273508606,8.84549005094438,7.39231742277876,7.23840473932508,7.56985560833095,8.28540221886225,8.21431912080077,7.93073733756289
"LOC726513",8.51175265376738,8.77478705960117,8.29001884693262,9.04984854945056,8.83289001416474,8.31288295528435,8.14974711950468,7.10852445677817,8.01122725542325,7.57742882803575,6.84549005094437,7.79441586635011,7.91288933622996,8.0389189892923,8.21916852046216,8.25738784269265,8.31741261376487,8.55074678538324,6.58496250072116,6.4594316186373,6.85798099512757,6.32192809488736,6.33985000288462,6.14974711950468,7.98299357469431,8.38370429247405,8.50382573799575,8.93957921431469,8.37937836707126,7.79441586635011,7.14974711950468,6.85798099512757,6.9188632372746,6.68650052718322,6.56985560833095,6.74146698640115
"LOC725980",8.17492568250068,8.2045711442492,8.13955135239879,8.12928301694497,8.4093909361377,8.39660478118186,7.74819284958946,7.71424551766612,8.04984854945056,7.85798099512757,7.56985560833095,8.16490692667569,8.53915881110803,8.49984588708321,8.17990909001493,8.04984854945056,8.52356195605701,8.5352753766208,7.4594316186373,7.33091687811462,7.4178525148859,7.67948009950545,7.10852445677817,7.4757334309664,8.20945336562895,7.90689059560852,8.01122725542325,8.29462074889163,8.2336196767597,8.11374216604919,9.14974711950468,9.34651373316563,8.94544383637791,8.11894107272351,8.61470984411521,8.56605403817109
"LOC100576918",5.12928301694497,5.8073549220576,5.70043971814109,4.39231742277876,5.58496250072116,5.16992500144231,4.39231742277876,5.20945336562895,4.70043971814109,5.08746284125034,5.6724253419715,6.4093909361377,6.16992500144231,6.71424551766612,5.32192809488736,6.64385618977472,5.90689059560852,6.78135971352466,5.64385618977472,4.90689059560852,6.12928301694497,5.28540221886225,5.04439411935845,5,5.70043971814109,5.88264304936184,6.8703647195834,6.79441586635011,6.3037807481771,6.53915881110803,5.28540221886225,5.78135971352466,3.90689059560852,4.39231742277876,4.08746284125034,4
"LOC113219221",8.89784545600551,8.57742882803575,7.9188632372746,8.87958324961278,8.81698362325538,7.39231742277876,6.32192809488736,7.02236781302845,6.85798099512757,6.7279204545632,6.3037807481771,6.6724253419715,8.87958324961278,9.10328780841202,9.4594316186373,9.9614496943982,9.93221475196838,10.0430272835945,5.6724253419715,4.52356195605701,5.85798099512757,5.4594316186373,6.22881869049588,5.75488750216347,7.09803208296053,7.02236781302845,7.02236781302845,6.35755200461808,6.79441586635011,6.02236781302845,8.71080643369935,10.2419831496943,9.46147944728616,8.22881869049588,9.92184093707449,8.78135971352466
"LOC107965787",6.2667865406949,6.06608919045777,5.64385618977472,6.14974711950468,6.4594316186373,6,6.39231742277876,6.49185309632967,6.62935662007961,7.05528243550119,6.28540221886225,7.13955135239879,6,6.06608919045777,5.16992500144231,6.14974711950468,5.4594316186373,6,7.07681559705083,7.45121111183233,6.71424551766612,6.93073733756289,6.58496250072116,6.59991284218713,6.39231742277876,6.22881869049588,6.49185309632967,6.28540221886225,6.44294349584873,6.82017896241519,5.24792751344359,5.61470984411521,5.28540221886225,5.7279204545632,5.28540221886225,6.08746284125034
"LOC102653931",6.59991284218713,6.6724253419715,6.95419631038687,7.12928301694497,6.83289001416474,6.5077946401987,6.8073549220576,5.39231742277876,6.16992500144231,6.44294349584873,5.83289001416474,6.4594316186373,6.4262647547021,5.64385618977472,5.83289001416474,6.18982455888002,5.75488750216347,6.4262647547021,4.16992500144231,4.70043971814109,4.8073549220576,4.16992500144231,3.8073549220576,4.52356195605701,6.4093909361377,6.78135971352466,6.04439411935845,6.08746284125034,6.64385618977472,6.58496250072116,5.39231742277876,5.58496250072116,5.4262647547021,6.16992500144231,6.2667865406949,5.32192809488736
"LOC102655126",5.55458885167764,5.12928301694497,5,5.20945336562895,5.55458885167764,4.75488750216347,5.39231742277876,5.83289001416474,5.32192809488736,5.4594316186373,5.58496250072116,6.02236781302845,6.10852445677817,6.8703647195834,5.39231742277876,7.07681559705083,6.08746284125034,6.78135971352466,5.39231742277876,4.90689059560852,5.85798099512757,5.90689059560852,4.70043971814109,5.12928301694497,6.33985000288462,6.14974711950468,6.93073733756289,6.04439411935845,5.88264304936184,6.44294349584873,4.95419631038687,5.90689059560852,4.58496250072116,4.95419631038687,3.8073549220576,4.58496250072116
"LOC107965070",4.75488750216347,5.7279204545632,6.2667865406949,5.7279204545632,5.70043971814109,6.14974711950468,4.52356195605701,5.78135971352466,3.8073549220576,4.52356195605701,5.6724253419715,4.16992500144231,5.6724253419715,5.88264304936184,5.78135971352466,4.90689059560852,5.35755200461808,6.06608919045777,5.12928301694497,3.8073549220576,4.39231742277876,4.85798099512757,3.70043971814109,4.16992500144231,5.85798099512757,5.7279204545632,5.49185309632967,5.8073549220576,5.83289001416474,6.35755200461808,3.70043971814109,3.8073549220576,3.70043971814109,4.16992500144231,3.4594316186373,3
"LOC107964997",12.9333218207329,12.2862689626798,13.3680971669641,12.8297227350861,12.2845349540084,12.5767205250802,11.5769566647061,10.1922928144708,12.1385917946375,11.2708792953288,9.9901039638575,11.3043513216632,12.3709597932974,12.0105281058865,12.1234747982441,12.2027360432502,12.4062050054189,12.2986354067342,12.8464698099232,12.596888567028,12.3275526440812,12.2963426846929,12.71681946133,12.410451351504,13.1194275110673,11.8141818841903,12.860699032612,12.6503786353977,12.8245610299703,13.0012322452444,11.8289298276515,12.2258099406235,12.4617352216049,11.3799198176465,12.0341111460966,12.0814834380937
"LOC550655",9.4898479604393,10.4210128557792,10.1984450414524,9.78790255939143,10.4828079567267,10.7125270004398,9.22881869049588,10.2620948453702,9.04165915163721,9.43671154213721,10.5802585674998,9.82813648419411,11.1674181458317,10.9822806045583,10.3331553503106,10.4604558963096,10.3026389237876,10.8610869059954,8.87958324961278,8.8610869059954,9.00842862207058,8.67948009950545,8.89784545600551,8.96289600533726,10.3398500028846,10.393390457444,9.67065624911844,9.68299458368168,9.94982671075911,10.0967151544885,8.96000193206808,9.5352753766208,9.04165915163721,9.04439411935845,9.66711154207503,9.40087943628218
"LOC100577548",7.4093909361377,7.33091687811462,6.90689059560852,7.52356195605701,7.74819284958946,6.8073549220576,7.49984588708321,6.95419631038687,6.61470984411521,7.22881869049588,6.76818432477693,6.61470984411521,6.14974711950468,5.64385618977472,6.08746284125034,5.75488750216347,6.61470984411521,6.33985000288462,6.52356195605701,6.90689059560852,6.61470984411521,6.4093909361377,7.09803208296053,6.83289001416474,6.76818432477693,7.3037807481771,6.64385618977472,5.32192809488736,6.95419631038687,6.53915881110803,5.32192809488736,5.83289001416474,5.61470984411521,7.29462074889163,6.78135971352466,6.82017896241519
"LOC102654355",4.64385618977472,6.70043971814109,6.28540221886225,5.4594316186373,6.58496250072116,6.53915881110803,4.4594316186373,8.61838550225861,5.08746284125034,4.08746284125034,9.12670447284319,4.8073549220576,7.11894107272351,7.40087943628218,6.61470984411521,6.44294349584873,6.24792751344359,6.89481776330794,3.16992500144231,2.32192809488736,1.58496250072116,2.32192809488736,3.16992500144231,2,6.74146698640115,6.70043971814109,6.10852445677817,6.49185309632967,5.93073733756289,6.79441586635011,3,2.32192809488736,2.58496250072116,2,3,2.8073549220576
"LOC113218774",6.18982455888002,5.97727992349992,6.2667865406949,6.3037807481771,6.32192809488736,5.97727992349992,4.52356195605701,5.20945336562895,4.90689059560852,5.20945336562895,4.4594316186373,5.8073549220576,5.8073549220576,6.5077946401987,5.97727992349992,6.7279204545632,6.24792751344359,7.01122725542325,4.58496250072116,3.58496250072116,4.39231742277876,4.95419631038687,2.8073549220576,4.32192809488736,6.37503943134692,6.3037807481771,7.49185309632967,7.58496250072116,6.88264304936184,6.84549005094437,5.28540221886225,5.12928301694497,4.58496250072116,4.39231742277876,3.58496250072116,5.04439411935845
"LOC102655426",4,3.70043971814109,4.39231742277876,4.08746284125034,5,3.8073549220576,2.8073549220576,4.32192809488736,3,2.58496250072116,4.52356195605701,3.32192809488736,4,3.8073549220576,3.70043971814109,4.75488750216347,4,3.58496250072116,2.58496250072116,3.58496250072116,2.32192809488736,1.58496250072116,2.32192809488736,1,3.58496250072116,3.8073549220576,4.52356195605701,4.32192809488736,4.24792751344359,4.52356195605701,3.32192809488736,1.58496250072116,2.32192809488736,1.58496250072116,1.58496250072116,3.32192809488736
"LOC552608",6.32192809488736,6.08746284125034,6.97727992349992,6.61470984411521,6.70043971814109,7.04439411935845,5.20945336562895,4.52356195605701,5.16992500144231,5,5.28540221886225,4.52356195605701,6.74146698640115,6.18982455888002,6.33985000288462,6.06608919045777,6.44294349584873,7.14974711950468,5.52356195605701,4.90689059560852,4.95419631038687,5.28540221886225,5.75488750216347,4,7.32192809488736,7.02236781302845,7.15987133677839,6.6724253419715,7.06608919045777,7.24792751344359,6.53915881110803,7.2667865406949,5.83289001416474,7.02236781302845,7.48381577726426,6.02236781302845
"LOC725607",4.8073549220576,4.70043971814109,4.85798099512757,4.8073549220576,5.32192809488736,5,3.70043971814109,4.16992500144231,4.4594316186373,4.70043971814109,4.52356195605701,5.75488750216347,5.16992500144231,5.24792751344359,4.75488750216347,5.75488750216347,5.7279204545632,5.55458885167764,3.58496250072116,4.16992500144231,4.39231742277876,4.75488750216347,3.16992500144231,3.90689059560852,5.64385618977472,5.49185309632967,6.02236781302845,5.88264304936184,5.4594316186373,5.75488750216347,4.39231742277876,4.16992500144231,4.32192809488736,4.16992500144231,3.70043971814109,4.75488750216347
